,STRUCTURE_ID,COUNTY,OWNER,AGE,CONDITION,COLOR,COORDINATES
4821,560A4550001,Macon,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.08196143599997, 36.461617208000064]"
4822,560A4590001,Macon,COUNTY HIGHWAY AGENCY,26.0,Good,Green,"[-86.06390507399999, 36.44609103400006]"
4823,560A4630003,Macon,COUNTY HIGHWAY AGENCY,9.0,Good,Green,"[-86.12376004399994, 36.48085438900006]"
4824,560A4650001,Macon,COUNTY HIGHWAY AGENCY,14.0,Good,Green,"[-86.11164270199998, 36.47907523300006]"
4825,560A4670001,Macon,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-86.10050150199999, 36.49276576200003]"
4826,560A4750003,Macon,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.13720770799995, 36.46206052600007]"
4827,560A4760003,Macon,COUNTY HIGHWAY AGENCY,26.0,Good,Green,"[-86.15268521599995, 36.49214021700004]"
4828,52019710001,Lincoln,COUNTY HIGHWAY AGENCY,83.0,Fair,Yellow,"[-86.52402487699999, 35.081057989000044]"
4829,52019720003,Lincoln,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-86.72792254199999, 35.08233383800007]"
4830,57016560001,Madison,CITY OR MUNICIPAL HIGHWAY AGENCY,26.0,Fair,Yellow,"[-88.90116730199998, 35.719008924000036]"
4831,520A1480001,Lincoln,COUNTY HIGHWAY AGENCY,29.0,Fair,Yellow,"[-86.51277206499998, 35.24765056000007]"
4832,520A1510001,Lincoln,COUNTY HIGHWAY AGENCY,24.0,Fair,Yellow,"[-86.51778406999995, 35.22073824900008]"
4833,490A1210001,Lauderdale,COUNTY HIGHWAY AGENCY,30.0,Fair,Yellow,"[-89.59742722299995, 35.881129602000044]"
4834,490A1240001,Lauderdale,COUNTY HIGHWAY AGENCY,19.0,Good,Green,"[-89.51592811599994, 35.871496499000045]"
4835,490A1310001,Lauderdale,COUNTY HIGHWAY AGENCY,29.0,Good,Green,"[-89.48159667199997, 35.86795156300008]"
4836,500A5660001,Lawrence,COUNTY HIGHWAY AGENCY,7.0,Good,Green,"[-87.55594715099994, 35.20239543900004]"
4837,500A5920001,Lawrence,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-87.57318641599994, 35.276882398000055]"
4838,500A6160001,Lawrence,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-87.46894465599996, 35.220450088000064]"
4839,500A6200001,Lawrence,COUNTY HIGHWAY AGENCY,21.0,Good,Green,"[-87.5721114299999, 35.06107716500003]"
4840,50SR0060005,Lawrence,STATE HIGHWAY AGENCY,83.0,Fair,Yellow,"[-87.33321161399994, 35.23378734800008]"
4841,50SR0060019,Lawrence,STATE HIGHWAY AGENCY,24.0,Good,Green,"[-87.30969195699998, 35.292521986000054]"
4842,50SR0060009,Lawrence,STATE HIGHWAY AGENCY,20.0,Fair,Yellow,"[-87.27240024899999, 35.372361725000076]"
4843,50SR0060011,Lawrence,STATE HIGHWAY AGENCY,56.0,Good,Green,"[-87.27639953799996, 35.39048469000005]"
4844,52S42830007,Lincoln,CITY OR MUNICIPAL HIGHWAY AGENCY,53.0,Good,Green,"[-86.56104814799994, 35.113950841000076]"
4845,520A7100001,Lincoln,CITY OR MUNICIPAL HIGHWAY AGENCY,30.0,Good,Green,"[-86.51704685299995, 35.16568399700003]"
4846,52S42840005,Lincoln,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-86.53660564399996, 35.241259307000064]"
4847,52L33110001,Lincoln,CITY OR MUNICIPAL HIGHWAY AGENCY,36.0,Fair,Yellow,"[-86.57243529899995, 35.149191803000065]"
4848,52SR0100005,Lincoln,STATE HIGHWAY AGENCY,71.0,Fair,Yellow,"[-86.56632197199997, 35.10804042500007]"
4849,520A3990001,Lincoln,COUNTY HIGHWAY AGENCY,94.0,Good,Green,"[-86.66362258299995, 35.10389949000006]"
4850,520A4070003,Lincoln,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.63889570099997, 35.13206458600007]"
4851,520A4140005,Lincoln,COUNTY HIGHWAY AGENCY,37.0,Fair,Yellow,"[-86.68877325899996, 35.13564936400007]"
4852,520A4160003,Lincoln,COUNTY HIGHWAY AGENCY,58.0,Good,Green,"[-86.67265338399994, 35.04896664800003]"
4853,520A4320001,Lincoln,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-86.68720217099997, 35.04660292300008]"
4854,52SR0100013,Lincoln,STATE HIGHWAY AGENCY,95.0,Poor,Orange,"[-86.56561678399999, 35.225688941000044]"
4855,52SR0100017,Lincoln,STATE HIGHWAY AGENCY,95.0,Fair,Yellow,"[-86.56569200099995, 35.25857130600008]"
4856,52SR0100019,Lincoln,STATE HIGHWAY AGENCY,95.0,Fair,Yellow,"[-86.56279771499999, 35.26285116100007]"
4857,52SR0100023,Lincoln,STATE HIGHWAY AGENCY,95.0,Fair,Yellow,"[-86.54628026599994, 35.28084185700004]"
4858,52SR0150034,Lincoln,STATE HIGHWAY AGENCY,24.0,Good,Green,"[-86.82795084299994, 35.18790040700003]"
4859,57016560003,Madison,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-88.87669203199994, 35.71844667000005]"
4860,570A0790001,Madison,CITY OR MUNICIPAL HIGHWAY AGENCY,34.0,Fair,Yellow,"[-88.85675606399997, 35.718024703000026]"
4861,57016580007,Madison,COUNTY HIGHWAY AGENCY,23.0,Fair,Yellow,"[-88.74691379499995, 35.72411223900008]"
4862,57SR0010023,Madison,CITY OR MUNICIPAL HIGHWAY AGENCY,88.0,Poor,Orange,"[-88.82403733499996, 35.61534956400004]"
4863,520A5100001,Lincoln,COUNTY HIGHWAY AGENCY,78.0,Fair,Yellow,"[-86.81113451399995, 35.151076885000066]"
4864,520A5120003,Lincoln,COUNTY HIGHWAY AGENCY,22.0,Good,Green,"[-86.79073914499997, 35.19810008500008]"
4865,52SR0150029,Lincoln,STATE HIGHWAY AGENCY,9.0,Good,Green,"[-86.45668588499996, 35.121635860000026]"
4866,500A6450001,Lawrence,CITY OR MUNICIPAL HIGHWAY AGENCY,88.0,Fair,Yellow,"[-87.35638275799994, 35.243836620000025]"
4867,500A6450005,Lawrence,CITY OR MUNICIPAL HIGHWAY AGENCY,88.0,Fair,Yellow,"[-87.34657611499995, 35.243591982000055]"
4868,520A5270001,Lincoln,COUNTY HIGHWAY AGENCY,41.0,Fair,Yellow,"[-86.73887424099996, 35.18445778100005]"
4869,520A5270003,Lincoln,COUNTY HIGHWAY AGENCY,15.0,Good,Green,"[-86.72310803599999, 35.181435057000044]"
4870,520A5290001,Lincoln,COUNTY HIGHWAY AGENCY,48.0,Good,Green,"[-86.71788973699995, 35.19222879400007]"
4871,47I00400069,Knox,STATE HIGHWAY AGENCY,13.0,Good,Green,"[-83.91721292899996, 35.98292305800004]"
4872,520A5370001,Lincoln,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-86.53202236399994, 35.10691411500005]"
4873,520A7110001,Lincoln,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-86.53578776799998, 35.28942644800003]"
4874,520A7120001,Lincoln,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-86.46289617699995, 35.27297170300005]"
4875,540A2490001,McMinn,COUNTY HIGHWAY AGENCY,31.0,Good,Green,"[-84.61422128299995, 35.31197414300004]"
4876,52SR0100007,Lincoln,STATE HIGHWAY AGENCY,50.0,Fair,Yellow,"[-86.56898666999996, 35.14178478000008]"
4877,52SR0100025,Lincoln,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-86.56806789499996, 35.14392109600004]"
4878,52SR0100027,Lincoln,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-86.55685873199997, 35.16037755600007]"
4879,540A4170001,McMinn,COUNTY HIGHWAY AGENCY,37.0,Fair,Yellow,"[-84.73645609899995, 35.291258103000075]"
4880,52SR2730001,Lincoln,STATE HIGHWAY AGENCY,58.0,Good,Green,"[-86.78135622199994, 35.12202407600006]"
4881,52S42090005,Lincoln,STATE HIGHWAY AGENCY,53.0,Good,Green,"[-86.74993073899998, 35.135844586000076]"
4882,54I00750019,McMinn,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-84.64877462499999, 35.46551266000006]"
4883,54I00750021,McMinn,STATE HIGHWAY AGENCY,47.0,Good,Green,"[-84.64842918299996, 35.465851884000074]"
4884,54I00750024,McMinn,STATE HIGHWAY AGENCY,47.0,Fair,Yellow,"[-84.63031137499996, 35.48389165700007]"
4885,52SR0150005,Lincoln,STATE HIGHWAY AGENCY,20.0,Fair,Yellow,"[-86.78878852099996, 35.19992887700005]"
4886,52SR0150009,Lincoln,STATE HIGHWAY AGENCY,21.0,Fair,Yellow,"[-86.73107460099999, 35.20942304600004]"
4887,52SR0150013,Lincoln,STATE HIGHWAY AGENCY,18.0,Fair,Yellow,"[-86.64105942399999, 35.182843020000064]"
4888,52SR0150015,Lincoln,STATE HIGHWAY AGENCY,21.0,Good,Green,"[-86.61046524399995, 35.15881987800003]"
4889,53S24300001,Loudon,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-84.34384990899997, 35.70681824400003]"
4890,53S24300003,Loudon,COUNTY HIGHWAY AGENCY,68.0,Fair,Yellow,"[-84.34564292799996, 35.711491144000036]"
4891,53F00220011,Loudon,COUNTY HIGHWAY AGENCY,27.0,Fair,Yellow,"[-84.46727265799996, 35.687520509000024]"
4892,54SR0020003,McMinn,STATE HIGHWAY AGENCY,13.0,Good,Green,"[-84.70036156099997, 35.37130737900003]"
4893,54SR0020007,McMinn,STATE HIGHWAY AGENCY,93.0,Good,Green,"[-84.51361417699997, 35.552016725000044]"
4894,52SR0150031,Lincoln,STATE HIGHWAY AGENCY,9.0,Good,Green,"[-86.35798771999998, 35.06682677600003]"
4895,52SR0500003,Lincoln,STATE HIGHWAY AGENCY,80.0,Fair,Yellow,"[-86.62411062099994, 35.258436947000064]"
4896,52SR0500007,Lincoln,STATE HIGHWAY AGENCY,80.0,Good,Green,"[-86.61381476999998, 35.23712862700006]"
4897,52SR0500009,Lincoln,STATE HIGHWAY AGENCY,82.0,Fair,Yellow,"[-86.58614475099995, 35.188169569000024]"
4898,52SR0150017,Lincoln,STATE HIGHWAY AGENCY,43.0,Good,Green,"[-86.55985812599994, 35.15811939100007]"
4899,52SR0500013,Lincoln,STATE HIGHWAY AGENCY,11.0,Good,Green,"[-86.53085999399997, 35.164439112000025]"
4900,52SR0500015,Lincoln,STATE HIGHWAY AGENCY,61.0,Fair,Yellow,"[-86.51202357299996, 35.19117935000003]"
4901,52SR0500019,Lincoln,STATE HIGHWAY AGENCY,68.0,Fair,Yellow,"[-86.46178094399994, 35.21214278400004]"
4902,52SR1100001,Lincoln,STATE HIGHWAY AGENCY,47.0,Good,Green,"[-86.61474583099994, 35.07617037600005]"
4903,560B1750003,Macon,COUNTY HIGHWAY AGENCY,58.0,Good,Green,"[-86.18203556899994, 36.56958372500003]"
4904,540A2630001,McMinn,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-84.55259991299994, 35.29137883200008]"
4905,540A2980001,McMinn,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-84.59979116099998, 35.34916609600003]"
4906,540A3130001,McMinn,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-84.58172891299995, 35.36881499400005]"
4907,540A9580001,McMinn,CITY OR MUNICIPAL HIGHWAY AGENCY,58.0,Fair,Yellow,"[-84.64597323099997, 35.462889663000055]"
4908,54I00750003,McMinn,STATE HIGHWAY AGENCY,47.0,Good,Green,"[-84.75661820699997, 35.33235135100006]"
4909,54I00750005,McMinn,STATE HIGHWAY AGENCY,47.0,Fair,Yellow,"[-84.75250406499998, 35.33871033600008]"
4910,54I00750010,McMinn,STATE HIGHWAY AGENCY,46.0,Fair,Yellow,"[-84.71852444599995, 35.391315003000045]"
4911,54I00750026,McMinn,STATE HIGHWAY AGENCY,47.0,Good,Green,"[-84.62000276499998, 35.49416977300007]"
4912,54I00750029,McMinn,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-84.60385781499997, 35.51026934200007]"
4913,530A0200001,Loudon,COUNTY HIGHWAY AGENCY,53.0,Fair,Yellow,"[-84.34574774299995, 35.78036251300006]"
4914,530A2350001,Loudon,COUNTY HIGHWAY AGENCY,53.0,Fair,Yellow,"[-84.33296141299996, 35.87904118300003]"
4915,54I00750033,McMinn,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-84.58739123199996, 35.528152017000025]"
4916,540A1050001,McMinn,COUNTY HIGHWAY AGENCY,82.0,Fair,Yellow,"[-84.57589127499995, 35.49346527000006]"
4917,540A1270001,McMinn,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-84.50825271599996, 35.49582365300006]"
4918,54S44680005,McMinn,COUNTY HIGHWAY AGENCY,13.0,Fair,Yellow,"[-84.72295544499997, 35.461986411000055]"
4919,540A1600001,McMinn,COUNTY HIGHWAY AGENCY,19.0,Good,Green,"[-84.47221936899996, 35.45965355100003]"
4920,540A4880001,McMinn,COUNTY HIGHWAY AGENCY,48.0,Fair,Yellow,"[-84.77967389, 35.340874754000026]"
4921,540A4940001,McMinn,COUNTY HIGHWAY AGENCY,42.0,Good,Green,"[-84.77122141999996, 35.35308855100004]"
4922,540A5070001,McMinn,COUNTY HIGHWAY AGENCY,37.0,Fair,Yellow,"[-84.77540873999999, 35.39859084700004]"
4923,540A5250001,McMinn,COUNTY HIGHWAY AGENCY,15.0,Good,Green,"[-84.74642544499994, 35.42409120200006]"
4924,560B1850001,Macon,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.19599019399999, 36.624636096000074]"
4925,56SR0100001,Macon,STATE HIGHWAY AGENCY,76.0,Good,Green,"[-86.05247518999994, 36.448643824000044]"
4926,56SR0100003,Macon,STATE HIGHWAY AGENCY,76.0,Good,Green,"[-86.04999179399994, 36.45161235100005]"
4927,56SR0100007,Macon,STATE HIGHWAY AGENCY,69.0,Good,Green,"[-86.04361375399998, 36.470633623000026]"
4928,56SR0100009,Macon,STATE HIGHWAY AGENCY,44.0,Good,Green,"[-86.04720122599997, 36.50407439000003]"
4929,56SR0520009,Macon,STATE HIGHWAY AGENCY,23.0,Good,Green,"[-85.94023324599993, 36.50414434900006]"
4930,56SR0520007,Macon,STATE HIGHWAY AGENCY,48.0,Good,Green,"[-85.88170922599994, 36.52324393500004]"
4931,56SR0560001,Macon,STATE HIGHWAY AGENCY,35.0,Fair,Yellow,"[-85.83158798699998, 36.463781261000065]"
4932,56SR0560005,Macon,STATE HIGHWAY AGENCY,35.0,Good,Green,"[-85.83384372499995, 36.45898286800008]"
4933,52019720005,Lincoln,COUNTY HIGHWAY AGENCY,78.0,Fair,Yellow,"[-86.72183288799994, 35.08749166100006]"
4934,54I00750013,McMinn,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-84.69691117599996, 35.41675044900006]"
4935,54I00750015,McMinn,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-84.68258355499995, 35.43265386500008]"
4936,54I00750016,McMinn,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-84.68258355499995, 35.43265386500008]"
4937,53SR0720007,Loudon,CITY OR MUNICIPAL HIGHWAY AGENCY,76.0,Fair,Yellow,"[-84.33482950299998, 35.73792077300004]"
4938,53S25510001,Loudon,CITY OR MUNICIPAL HIGHWAY AGENCY,25.0,Good,Green,"[-84.38039283099994, 35.72323695500006]"
4939,53023560001,Loudon,CITY OR MUNICIPAL HIGHWAY AGENCY,32.0,Fair,Yellow,"[-84.34346448699995, 35.73958466500005]"
4940,53023570001,Loudon,COUNTY HIGHWAY AGENCY,83.0,Fair,Yellow,"[-84.25700650799996, 35.84452095200004]"
4941,54SR0300025,McMinn,STATE HIGHWAY AGENCY,13.0,Fair,Yellow,"[-84.54666973799993, 35.27731218900004]"
4942,54SR0330001,McMinn,STATE HIGHWAY AGENCY,20.0,Good,Green,"[-84.51816366699995, 35.35877734800005]"
4943,54SR1630007,McMinn,STATE HIGHWAY AGENCY,48.0,Fair,Yellow,"[-84.62622202299997, 35.28215608000005]"
4944,54SR1630011,McMinn,STATE HIGHWAY AGENCY,60.0,Fair,Yellow,"[-84.57836617599997, 35.271541220000074]"
4945,54SR3050015,McMinn,STATE HIGHWAY AGENCY,88.0,Fair,Yellow,"[-84.58087662999998, 35.45805683300006]"
4946,54011910001,McMinn,STATE HIGHWAY AGENCY,41.0,Good,Green,"[-84.60646221799999, 35.49933723700008]"
4947,54I00750043,McMinn,STATE HIGHWAY AGENCY,45.0,Good,Green,"[-84.61035842199999, 35.50358576900004]"
4948,50SR0060015,Lawrence,STATE HIGHWAY AGENCY,56.0,Fair,Yellow,"[-87.28178044799995, 35.41374687200005]"
4949,50SR0060017,Lawrence,STATE HIGHWAY AGENCY,56.0,Good,Green,"[-87.28211753799997, 35.423462166000036]"
4950,28SR0150066,Giles,STATE HIGHWAY AGENCY,11.0,Fair,Yellow,"[-87.16780686099997, 35.22556485200005]"
4951,540A0280001,McMinn,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-84.60267421399999, 35.48625167400007]"
4952,540A0290001,McMinn,COUNTY HIGHWAY AGENCY,25.0,Fair,Yellow,"[-84.61166104299997, 35.48862393600007]"
4953,54SR0300007,McMinn,COUNTY HIGHWAY AGENCY,84.0,Good,Green,"[-84.67569454899996, 35.47248677400006]"
4954,54SR0300013,McMinn,STATE HIGHWAY AGENCY,82.0,Fair,Yellow,"[-84.59811212199997, 35.448968035000064]"
4955,530A4030001,Loudon,COUNTY HIGHWAY AGENCY,74.0,Fair,Yellow,"[-84.44589156099994, 35.75226321200006]"
4956,53I00400009,Loudon,STATE HIGHWAY AGENCY,46.0,Fair,Yellow,"[-84.27565970599994, 35.87056661200006]"
4957,53I00400003,Loudon,STATE HIGHWAY AGENCY,58.0,Good,Green,"[-84.32513203499997, 35.87508392400008]"
4958,53I00400005,Loudon,STATE HIGHWAY AGENCY,58.0,Poor,Orange,"[-84.32466676399997, 35.87487495600004]"
4959,52019730001,Lincoln,COUNTY HIGHWAY AGENCY,13.0,Good,Green,"[-86.38106221299995, 35.16765757300004]"
4960,52019740001,Lincoln,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-86.71740195199999, 35.06228394800007]"
4961,52019740003,Lincoln,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-86.72729537799995, 35.063195086000064]"
4962,52SR0150001,Lincoln,COUNTY HIGHWAY AGENCY,87.0,Fair,Yellow,"[-86.81204948099997, 35.185598592000076]"
4963,52019750005,Lincoln,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-86.81218027299997, 35.12622280900007]"
4964,52019760001,Lincoln,COUNTY HIGHWAY AGENCY,68.0,Good,Green,"[-86.51152854899999, 35.12701886600007]"
4965,53I00400007,Loudon,STATE HIGHWAY AGENCY,59.0,Fair,Yellow,"[-84.30070175799995, 35.86870337200003]"
4966,53I00400011,Loudon,STATE HIGHWAY AGENCY,59.0,Fair,Yellow,"[-84.26230452299995, 35.87044272500003]"
4967,54SR0330007,McMinn,STATE HIGHWAY AGENCY,88.0,Fair,Yellow,"[-84.50171446099995, 35.39373554300005]"
4968,500A1930001,Lawrence,COUNTY HIGHWAY AGENCY,15.0,Good,Green,"[-87.22982571799997, 35.32236071700004]"
4969,500A1930005,Lawrence,COUNTY HIGHWAY AGENCY,21.0,Good,Green,"[-87.2246222099999, 35.30666344400004]"
4970,500A0640001,Lawrence,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-87.38849704499995, 35.27818038700008]"
4971,500A6840001,Lawrence,COUNTY HIGHWAY AGENCY,25.0,Good,Green,"[-87.44641406999995, 35.21209678900004]"
4972,500A7190001,Lawrence,COUNTY HIGHWAY AGENCY,39.0,Fair,Yellow,"[-87.54176721099998, 35.30302227000004]"
4973,470C9180001,Knox,CITY OR MUNICIPAL HIGHWAY AGENCY,10.0,Good,Green,"[-83.86068529599999, 35.97028680200003]"
4974,540Z0020001,McMinn,COUNTY HIGHWAY AGENCY,51.0,Good,Green,"[-84.56991734199994, 35.54597752600006]"
4975,540A0450001,McMinn,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-84.65898555699994, 35.55726750800005]"
4976,540A0450005,McMinn,COUNTY HIGHWAY AGENCY,17.0,Good,Green,"[-84.64030991599998, 35.55769944000008]"
4977,540A0490001,McMinn,COUNTY HIGHWAY AGENCY,45.0,Fair,Yellow,"[-84.65300890799995, 35.59012788200005]"
4978,540A4220001,McMinn,COUNTY HIGHWAY AGENCY,33.0,Good,Green,"[-84.70473009499995, 35.327776466000046]"
4979,540A4300001,McMinn,COUNTY HIGHWAY AGENCY,45.0,Fair,Yellow,"[-84.69202554899994, 35.381565711000064]"
4980,54I00750051,McMinn,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-84.66750516799993, 35.44865308800007]"
4981,54I00750011,McMinn,STATE HIGHWAY AGENCY,47.0,Fair,Yellow,"[-84.70576940199999, 35.406013861000076]"
4982,540A4540001,McMinn,COUNTY HIGHWAY AGENCY,24.0,Fair,Yellow,"[-84.67909432499994, 35.43194889600005]"
4983,55S80860015,McNairy,COUNTY HIGHWAY AGENCY,31.0,Fair,Yellow,"[-88.60310243299995, 35.018728030000034]"
4984,55S80860005,McNairy,COUNTY HIGHWAY AGENCY,8.0,Good,Green,"[-88.62889649299996, 35.07558613500004]"
4985,55S80860003,McNairy,COUNTY HIGHWAY AGENCY,8.0,Good,Green,"[-88.63018271799996, 35.07704804400004]"
4986,55S80860001,McNairy,COUNTY HIGHWAY AGENCY,15.0,Fair,Yellow,"[-88.63186018599998, 35.07925695800003]"
4987,55F00080001,McNairy,COUNTY HIGHWAY AGENCY,53.0,Fair,Yellow,"[-88.49149253099995, 35.24614567400005]"
4988,520A4410001,Lincoln,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-86.67491745799998, 35.04846038100004]"
4989,520A4420003,Lincoln,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-86.69285456499995, 35.047443120000025]"
4990,520A4630001,Lincoln,COUNTY HIGHWAY AGENCY,34.0,Good,Green,"[-86.80250342099998, 34.99802237600005]"
4991,520A4630007,Lincoln,COUNTY HIGHWAY AGENCY,78.0,Poor,Orange,"[-86.81180722299996, 35.054940600000066]"
4992,520A4950001,Lincoln,COUNTY HIGHWAY AGENCY,12.0,Good,Green,"[-86.74238486299998, 35.133918848000064]"
4993,53I00750003,Loudon,STATE HIGHWAY AGENCY,47.0,Good,Green,"[-84.43021166199998, 35.693147080000074]"
4994,53I00750013,Loudon,STATE HIGHWAY AGENCY,46.0,Good,Green,"[-84.38121395, 35.74847466600005]"
4995,53I00750015,Loudon,STATE HIGHWAY AGENCY,41.0,Poor,Orange,"[-84.37531047899995, 35.75512023300007]"
4996,53I00750019,Loudon,STATE HIGHWAY AGENCY,46.0,Fair,Yellow,"[-84.34535260099995, 35.78189133500007]"
4997,53I00750024,Loudon,STATE HIGHWAY AGENCY,46.0,Fair,Yellow,"[-84.34108379699995, 35.78496772900007]"
4998,55016570005,McNairy,COUNTY HIGHWAY AGENCY,30.0,Fair,Yellow,"[-88.70645022799994, 35.02440590300006]"
4999,55016570007,McNairy,COUNTY HIGHWAY AGENCY,46.0,Fair,Yellow,"[-88.67487466499995, 35.02098674800004]"
5000,55S81190001,McNairy,COUNTY HIGHWAY AGENCY,57.0,Fair,Yellow,"[-88.69430708699997, 35.10287048600003]"
5001,470D0990001,Knox,COUNTY HIGHWAY AGENCY,35.0,Good,Green,"[-83.80323954199997, 35.904320004000056]"
5002,540A3300001,McMinn,COUNTY HIGHWAY AGENCY,93.0,Good,Green,"[-84.49748422, 35.39471772500008]"
5003,540A3300003,McMinn,COUNTY HIGHWAY AGENCY,80.0,Fair,Yellow,"[-84.48999345699997, 35.407721407000054]"
5004,540A3610003,McMinn,COUNTY HIGHWAY AGENCY,35.0,Fair,Yellow,"[-84.52602316399998, 35.40855276100007]"
5005,540A3810001,McMinn,COUNTY HIGHWAY AGENCY,45.0,Fair,Yellow,"[-84.61142139299994, 35.40143225600008]"
5006,540A3810003,McMinn,COUNTY HIGHWAY AGENCY,20.0,Fair,Yellow,"[-84.60802544899997, 35.41132063900005]"
5007,540A3900001,McMinn,COUNTY HIGHWAY AGENCY,45.0,Fair,Yellow,"[-84.64482276899997, 35.367867613000044]"
5008,540A3990001,McMinn,COUNTY HIGHWAY AGENCY,45.0,Fair,Yellow,"[-84.69579697099994, 35.31031348700003]"
5009,55SR0150021,McNairy,STATE HIGHWAY AGENCY,91.0,Fair,Yellow,"[-88.37558551099994, 35.233549192000055]"
5010,540A4550003,McMinn,COUNTY HIGHWAY AGENCY,43.0,Fair,Yellow,"[-84.70706980499995, 35.43385335900007]"
5011,55SR0570019,McNairy,STATE HIGHWAY AGENCY,20.0,Fair,Yellow,"[-88.56154425199998, 35.07481450700004]"
5012,55SR0570023,McNairy,STATE HIGHWAY AGENCY,70.0,Fair,Yellow,"[-88.46949145199994, 35.07350084600006]"
5013,56020990001,Macon,COUNTY HIGHWAY AGENCY,9.0,Good,Green,"[-86.15902401499994, 36.571856629000024]"
5014,56021010005,Macon,COUNTY HIGHWAY AGENCY,56.0,Fair,Yellow,"[-86.09304744999997, 36.56698895100004]"
5015,56SR0520001,Macon,COUNTY HIGHWAY AGENCY,62.0,Poor,Orange,"[-85.93444000999995, 36.51671372100003]"
5016,56021050001,Macon,COUNTY HIGHWAY AGENCY,18.0,Good,Green,"[-86.02169316299995, 36.59160607500007]"
5017,36SR0150015,Hardin,STATE HIGHWAY AGENCY,8.0,Fair,Yellow,"[-88.19374995699997, 35.22879997300004]"
5018,36SR0150019,Hardin,STATE HIGHWAY AGENCY,8.0,Fair,Yellow,"[-88.15139767699998, 35.245943031000024]"
5019,36SR0150023,Hardin,STATE HIGHWAY AGENCY,2.0,Good,Green,"[-88.02695038, 35.27471543900003]"
5020,36SR0150025,Hardin,STATE HIGHWAY AGENCY,12.0,Fair,Yellow,"[-88.02074025199994, 35.275808392000044]"
5021,36SR0150029,Hardin,STATE HIGHWAY AGENCY,12.0,Fair,Yellow,"[-88.00069056799998, 35.279506464000065]"
5022,36SR0220001,Hardin,STATE HIGHWAY AGENCY,74.0,Fair,Yellow,"[-88.32676486399998, 35.180162196000026]"
5023,36SR0220003,Hardin,STATE HIGHWAY AGENCY,74.0,Fair,Yellow,"[-88.32262751199994, 35.213394116000075]"
5024,36SR0690027,Hardin,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-88.30825858899999, 35.369972896000036]"
5025,36SR0690029,Hardin,STATE HIGHWAY AGENCY,31.0,Fair,Yellow,"[-88.28665431399997, 35.37166614000006]"
5026,37026040003,Hawkins,COUNTY HIGHWAY AGENCY,4.0,Good,Green,"[-82.84913338699994, 36.468730365000056]"
5027,55016650001,McNairy,COUNTY HIGHWAY AGENCY,46.0,Fair,Yellow,"[-88.58240335899995, 35.267616951000036]"
5028,55016660001,McNairy,COUNTY HIGHWAY AGENCY,42.0,Fair,Yellow,"[-88.67726871999997, 35.13181861400005]"
5029,55016710001,McNairy,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-88.60066028499995, 35.11343309000006]"
5030,55016760001,McNairy,COUNTY HIGHWAY AGENCY,26.0,Fair,Yellow,"[-88.69237310799997, 35.261704698000074]"
5031,55016760003,McNairy,COUNTY HIGHWAY AGENCY,34.0,Fair,Yellow,"[-88.68937059899997, 35.26176027100007]"
5032,55016780001,McNairy,COUNTY HIGHWAY AGENCY,10.0,Fair,Yellow,"[-88.56788268199995, 35.22474253200005]"
